Transaction_ID,Date,Country,Product_Category,Unit_Price,Quantity_Ordered,Discount_Percent,Marketing_Spend,Customer_Rating,Store_Size_SqFt,Is_Holiday_Season,Sales_Amount
TXN-102459,2024-04-12 11:00:00,UK,Apparel,152.06,13,0.01,837.32,3.0,10000,0,2691.78
TXN-102460,2024-04-12 12:00:00,Australia,Electronics,384.5,5,0.12,312.52,4.6,5000,0,2171.38
TXN-102461,2024-04-12 13:00:00,Japan,Apparel,427.35,10,0.05,605.29,4.9,2500,0,4563.9
TXN-102462,2024-04-12 14:00:00,Germany,Electronics,275.62,10,0.16,105.5,3.8,2500,0,2686.24
TXN-102463,2024-04-12 15:00:00,Germany,Automotive,417.27,4,0.25,1158.06,3.8,2500,0,2012.75
TXN-102464,2024-04-12 16:00:00,Germany,Electronics,280.15,12,0.16,336.05,3.4,2500,1,3414.4
TXN-102465,2024-04-12 17:00:00,USA,Apparel,316.22,11,0.01,1310.94,3.6,25000,0,4597.67
TXN-102466,2024-04-12 18:00:00,UK,Health & Beauty,573.89,8,0.01,663.82,3.7,5000,1,5452.53
TXN-102467,2024-04-12 19:00:00,USA,Apparel,543.22,5,0.18,114.75,2.9,5000,0,2515.34
TXN-102468,2024-04-12 20:00:00,UK,Books,208.94,14,0.1,482.79,3.4,25000,0,3509.16
TXN-102469,2024-04-12 21:00:00,UK,Home & Kitchen,764.4,7,0.17,1253.61,4.5,25000,0,5640.1
TXN-102470,2024-04-12 22:00:00,USA,,735.43,3,0.05,854.65,3.0,25000,0,3187.07
TXN-102471,2024-04-12 23:00:00,Australia,Books,440.08,8,0.23,320.63,4.3,5000,0,3057.9
TXN-102472,2024-04-13 00:00:00,Japan,Home & Kitchen,376.76,8,0.26,1601.26,4.1,15000,0,3258.84
TXN-102473,2024-04-13 01:00:00,France,Home & Kitchen,329.67,3,0.27,206.38,2.6,10000,1,1325.15
TXN-102474,2024-04-13 02:00:00,UK,Automotive,605.57,9,0.09,285.09,2.6,25000,0,5732.67
TXN-102475,2024-04-13 03:00:00,Canada,Health & Beauty,575.84,14,0.2,742.58,3.4,25000,0,7463.64
TXN-102476,2024-04-13 04:00:00,USA,Health & Beauty,178.81,8,0.08,182.57,4.2,5000,1,1948.44
TXN-102477,2024-04-13 05:00:00,France,Apparel,575.67,1,0.23,412.19,3.3,5000,0,863.48
TXN-102478,2024-04-13 06:00:00,USA,Books,225.78,8,0.04,702.43,4.2,10000,0,2451.77
TXN-102479,2024-04-13 07:00:00,France,Electronics,30.5,12,0.23,566.37,4.2,2500,0,1004.51
TXN-102480,2024-04-13 08:00:00,USA,Apparel,598.84,11,0.13,134.43,4.5,5000,0,6113.87
TXN-102481,2024-04-13 09:00:00,Canada,Apparel,553.4,4,0.26,546.67,2.7,10000,0,2171.77
TXN-102482,2024-04-13 10:00:00,Japan,Apparel,358.03,6,0.22,475.15,3.9,5000,0,2156.52
TXN-102483,2024-04-13 11:00:00,USA,Apparel,453.95,14,0.11,458.05,2.7,5000,0,6067.25
TXN-102484,2024-04-13 12:00:00,UK,Health & Beauty,805.89,13,0.27,924.49,2.9,5000,0,8299.96
TXN-102485,2024-04-13 13:00:00,Australia,Electronics,511.99,10,0.09,151.61,3.3,15000,0,5102.91
TXN-102486,2024-04-13 14:00:00,UK,Apparel,564.33,9,0.29,746.29,4.3,15000,0,4499.31
TXN-102487,2024-04-13 15:00:00,Canada,Health & Beauty,68.37,5,0.23,765.49,,25000,0,1351.94
TXN-102488,2024-04-13 16:00:00,Germany,Apparel,153.61,7,0.3,691.23,3.4,15000,1,1703.61
TXN-102489,2024-04-13 17:00:00,UK,Home & Kitchen,266.3,13,0.02,402.58,3.8,10000,0,4026.4
TXN-102490,2024-04-13 18:00:00,USA,Apparel,465.38,1,0.08,301.71,3.1,5000,0,651.21
TXN-102491,2024-04-13 19:00:00,USA,Books,663.45,9,0.22,,4.2,15000,0,5454.07
TXN-102492,2024-04-13 20:00:00,France,Books,283.24,14,0.28,711.77,3.4,5000,0,3579.17
TXN-102493,2024-04-13 21:00:00,UK,Apparel,312.58,6,0.01,394.47,,2500,0,2388.75
TXN-102494,2024-04-13 22:00:00,UK,Automotive,228.89,11,0.0,256.57,3.9,25000,0,3269.02
TXN-102495,2024-04-13 23:00:00,UK,Home & Kitchen,227.6,4,0.08,541.04,4.2,15000,0,1589.29
TXN-102496,2024-04-14 00:00:00,Germany,Electronics,807.3,6,0.26,957.04,2.7,5000,1,4436.83
TXN-102497,2024-04-14 01:00:00,Canada,Apparel,545.61,5,0.23,81.74,3.9,2500,0,2397.34
TXN-102498,2024-04-14 02:00:00,Australia,Electronics,145.18,3,0.1,1840.23,3.6,25000,0,1883.56
TXN-102499,2024-04-14 03:00:00,UK,Home & Kitchen,618.08,7,0.0,100.82,2.8,25000,0,4961.11
TXN-102500,2024-04-14 04:00:00,Canada,Apparel,617.89,3,0.17,408.45,3.0,2500,0,1869.68
TXN-102501,2024-04-14 05:00:00,France,Automotive,571.5,13,0.07,460.73,4.7,15000,1,7884.86
TXN-102502,2024-04-14 06:00:00,Germany,Health & Beauty,127.49,14,0.22,124.37,4.7,15000,0,2194.55
TXN-102503,2024-04-14 07:00:00,Australia,Automotive,355.67,13,0.13,1286.06,2.6,5000,0,4922.8
TXN-102504,2024-04-14 08:00:00,USA,Automotive,104.14,2,0.2,368.83,4.2,10000,0,728.45
TXN-102505,2024-04-14 09:00:00,USA,Health & Beauty,696.88,14,0.26,127.23,3.9,5000,1,7787.94
TXN-102506,2024-04-14 10:00:00,Canada,Health & Beauty,562.07,4,0.16,671.72,,5000,0,2556.67
TXN-102507,2024-04-14 11:00:00,UK,Books,438.52,7,0.1,594.44,4.8,5000,0,3297.14
TXN-102508,2024-04-14 12:00:00,Canada,Health & Beauty,301.42,5,0.23,1696.61,3.9,2500,0,2131.2
TXN-102509,2024-04-14 13:00:00,Japan,Apparel,168.85,14,0.08,341.26,2.8,25000,0,2798.23
TXN-102510,2024-04-14 14:00:00,USA,Electronics,103.88,9,0.27,205.85,3.6,25000,0,1444.39
TXN-102511,2024-04-14 15:00:00,Japan,Books,824.32,10,0.02,80.93,4.3,10000,0,8517.56
TXN-102512,2024-04-14 16:00:00,UK,Books,181.71,7,0.25,710.48,4.9,15000,0,1750.69
TXN-102513,2024-04-14 17:00:00,UK,Electronics,65.0,12,0.03,530.22,3.4,5000,1,1534.31
TXN-102514,2024-04-14 18:00:00,Germany,Books,817.99,14,0.02,1848.8,4.5,2500,0,12317.24
TXN-102515,2024-04-14 19:00:00,Japan,Health & Beauty,473.37,9,0.11,672.68,4.2,2500,0,4290.86
TXN-102516,2024-04-14 20:00:00,USA,Automotive,680.21,14,0.29,1402.74,2.7,5000,0,7679.86
TXN-102517,2024-04-14 21:00:00,UK,Home & Kitchen,51.54,9,0.3,2438.5,3.9,2500,1,1883.15
TXN-102518,2024-04-14 22:00:00,Germany,Health & Beauty,488.4,12,0.06,329.69,3.0,2500,0,5758.71
TXN-102519,2024-04-14 23:00:00,France,Automotive,347.51,2,0.04,131.43,4.2,5000,0,874.46
TXN-102520,2024-04-15 00:00:00,Germany,Automotive,659.59,1,0.11,158.99,4.0,10000,1,1403.41
TXN-102521,2024-04-15 01:00:00,USA,Books,47.09,11,0.1,241.64,4.9,2500,1,1105.5
TXN-102522,2024-04-15 02:00:00,USA,Apparel,350.41,4,0.23,405.55,4.8,25000,0,1984.44
TXN-102523,2024-04-15 03:00:00,UK,Apparel,682.23,4,0.13,115.29,2.5,25000,1,3285.04
TXN-102524,2024-04-15 04:00:00,Canada,Books,451.45,13,0.23,229.57,2.7,25000,0,5341.26
TXN-102525,2024-04-15 05:00:00,USA,Books,474.28,2,0.22,233.94,4.4,5000,0,1154.56
TXN-102526,2024-04-15 06:00:00,USA,Electronics,96.13,3,0.17,52.05,4.2,25000,0,1075.63
TXN-102527,2024-04-15 07:00:00,Australia,Electronics,125.5,3,0.25,268.61,4.5,15000,0,917.41
TXN-102528,2024-04-15 08:00:00,USA,Home & Kitchen,580.29,5,0.06,111.74,3.2,2500,0,2757.67
TXN-102529,2024-04-15 09:00:00,Australia,Home & Kitchen,578.66,1,0.05,,4.6,10000,0,1206.94
TXN-102530,2024-04-15 10:00:00,Germany,Home & Kitchen,832.55,9,0.23,,3.6,25000,0,6528.53
TXN-102531,2024-04-15 11:00:00,Canada,,609.48,8,0.07,913.31,3.2,5000,1,5398.97
TXN-102532,2024-04-15 12:00:00,USA,Automotive,426.86,8,0.0,91.98,2.5,10000,1,3998.23
TXN-102533,2024-04-15 13:00:00,USA,Automotive,730.87,3,0.27,1053.69,4.7,5000,0,2361.65
TXN-102534,2024-04-15 14:00:00,France,Electronics,102.23,2,0.19,484.38,3.8,10000,1,905.26
TXN-102535,2024-04-15 15:00:00,Canada,Apparel,390.16,1,0.13,356.84,4.9,10000,0,990.69
TXN-102536,2024-04-15 16:00:00,France,Books,254.74,12,0.22,448.97,4.3,2500,0,2794.23
TXN-102537,2024-04-15 17:00:00,USA,Apparel,102.37,6,0.1,285.89,2.7,10000,0,933.5
TXN-102538,2024-04-15 18:00:00,France,Health & Beauty,652.52,13,0.29,118.26,4.0,15000,1,7149.89
TXN-102539,2024-04-15 19:00:00,France,Automotive,441.51,10,0.02,775.96,2.5,15000,0,4996.24
TXN-102540,2024-04-15 20:00:00,Germany,Home & Kitchen,479.9,1,0.19,1364.93,3.9,15000,1,1721.41
TXN-102541,2024-04-15 21:00:00,France,Home & Kitchen,358.4,14,0.23,,3.4,5000,0,4629.35
TXN-102542,2024-04-15 22:00:00,Canada,Health & Beauty,399.38,11,0.14,605.41,4.1,2500,0,4385.41
TXN-102543,2024-04-15 23:00:00,Germany,Apparel,111.87,5,0.23,314.11,3.9,5000,0,824.95
TXN-102544,2024-04-16 00:00:00,USA,Home & Kitchen,576.89,9,0.28,375.39,3.2,25000,0,4616.53
TXN-102545,2024-04-16 01:00:00,UK,Apparel,376.09,11,0.22,584.96,2.9,15000,0,3845.12
TXN-102546,2024-04-16 02:00:00,USA,Books,697.0,9,0.09,916.01,3.5,2500,0,6198.88
TXN-102547,2024-04-16 03:00:00,UK,Health & Beauty,178.9,13,0.17,284.66,5.0,15000,0,2523.75
TXN-102548,2024-04-16 04:00:00,UK,Apparel,186.22,12,0.27,1293.14,3.6,2500,0,2532.84
TXN-102549,2024-04-16 05:00:00,USA,Books,554.21,4,0.13,245.98,4.4,5000,0,2383.52
TXN-102550,2024-04-16 06:00:00,USA,Apparel,721.41,7,0.2,428.43,2.6,5000,0,4320.37
TXN-102551,2024-04-16 07:00:00,USA,Apparel,409.29,14,0.14,1676.76,3.4,15000,1,6191.83
TXN-102552,2024-04-16 08:00:00,Canada,Home & Kitchen,622.01,11,0.04,1441.92,4.0,10000,0,7571.59
TXN-102553,2024-04-16 09:00:00,Japan,Electronics,849.44,7,0.02,644.94,4.4,2500,0,6452.77
TXN-102554,2024-04-16 10:00:00,USA,Automotive,841.87,4,0.29,246.2,3.8,25000,0,3112.02
TXN-102555,2024-04-16 11:00:00,Australia,Apparel,636.52,5,0.18,173.61,3.8,10000,0,3144.96
TXN-102556,2024-04-16 12:00:00,UK,Apparel,632.55,11,0.03,91.77,4.4,5000,0,7098.76
TXN-102557,2024-04-16 13:00:00,USA,Apparel,221.76,9,0.26,666.62,3.3,2500,0,2115.62
TXN-102558,2024-04-16 14:00:00,USA,Electronics,711.01,7,0.16,400.04,2.7,10000,0,4627.96
TXN-102559,2024-04-16 15:00:00,UK,Books,353.26,7,0.23,474.65,3.4,25000,0,2765.86
TXN-102560,2024-04-16 16:00:00,France,Health & Beauty,818.26,10,0.04,369.7,2.9,10000,0,8299.75
TXN-102561,2024-04-16 17:00:00,France,Home & Kitchen,82.99,7,0.27,379.8,4.9,25000,0,1394.32
TXN-102562,2024-04-16 18:00:00,USA,Electronics,378.93,9,0.18,473.47,3.9,5000,0,3332.33
TXN-102563,2024-04-16 19:00:00,USA,Books,479.13,5,0.22,,3.6,2500,0,2519.94
TXN-102564,2024-04-16 20:00:00,UK,Apparel,353.31,6,0.01,64.9,4.8,5000,1,2749.24
TXN-102565,2024-04-16 21:00:00,USA,Books,190.83,3,0.09,858.83,4.8,2500,0,1054.32
TXN-102566,2024-04-16 22:00:00,USA,Electronics,510.15,1,0.08,297.57,3.5,10000,1,1137.85
TXN-102567,2024-04-16 23:00:00,USA,Electronics,646.19,11,0.28,733.1,4.7,5000,0,5818.88
TXN-102568,2024-04-17 00:00:00,Canada,Electronics,553.44,12,0.06,1533.34,2.7,2500,0,7003.95
TXN-102569,2024-04-17 01:00:00,Japan,Health & Beauty,210.76,2,0.21,232.85,4.7,25000,0,1119.57
TXN-102570,2024-04-17 02:00:00,UK,Automotive,625.89,8,0.01,96.91,3.3,2500,1,5509.91
TXN-102571,2024-04-17 03:00:00,Japan,Home & Kitchen,229.51,13,0.06,182.18,3.9,5000,0,3195.31
TXN-102572,2024-04-17 04:00:00,USA,Health & Beauty,161.29,1,0.1,175.57,3.2,5000,0,496.71
TXN-102573,2024-04-17 05:00:00,UK,Health & Beauty,591.71,10,0.24,727.11,5.0,10000,0,5312.54
TXN-102574,2024-04-17 06:00:00,USA,Automotive,718.73,7,0.24,81.93,2.7,25000,0,4586.57
TXN-102575,2024-04-17 07:00:00,Germany,Health & Beauty,417.09,5,0.29,76.14,3.6,2500,0,1627.69
TXN-102576,2024-04-17 08:00:00,Australia,Electronics,458.71,13,0.28,641.45,4.1,5000,1,5143.34
TXN-102577,2024-04-17 09:00:00,Germany,Electronics,267.79,6,0.02,456.78,4.0,2500,0,2087.32
TXN-102578,2024-04-17 10:00:00,UK,Books,428.01,8,0.25,320.44,4.3,15000,0,3267.19
TXN-102579,2024-04-17 11:00:00,Germany,Apparel,125.21,4,0.14,478.27,4.3,25000,0,1326.7
TXN-102580,2024-04-17 12:00:00,USA,Health & Beauty,813.12,6,0.26,714.48,4.5,25000,1,4866.9
TXN-102581,2024-04-17 13:00:00,Japan,Apparel,683.3,14,0.03,104.61,3.1,15000,0,9831.74
TXN-102582,2024-04-17 14:00:00,UK,Home & Kitchen,572.76,11,0.25,452.92,3.4,25000,1,5849.21
TXN-102583,2024-04-17 15:00:00,UK,Electronics,464.39,3,0.05,919.82,3.5,15000,0,2282.46
TXN-102584,2024-04-17 16:00:00,Germany,Books,676.46,7,0.1,275.04,4.9,2500,0,4664.76
TXN-102585,2024-04-17 17:00:00,Germany,Home & Kitchen,428.12,2,0.01,769.89,3.5,15000,0,1621.74
TXN-102586,2024-04-17 18:00:00,USA,Books,265.48,12,0.04,983.52,3.1,10000,1,3949.34
TXN-102587,2024-04-17 19:00:00,Germany,Automotive,148.91,8,0.13,909.99,4.1,15000,0,1911.97
TXN-102588,2024-04-17 20:00:00,USA,Electronics,555.73,13,0.25,575.42,3.6,2500,0,5790.83
TXN-102589,2024-04-17 21:00:00,France,Home & Kitchen,791.07,7,0.23,681.76,3.1,25000,0,5063.8
TXN-102590,2024-04-17 22:00:00,Canada,Automotive,143.27,12,0.07,824.82,4.3,10000,0,2294.32
TXN-102591,2024-04-17 23:00:00,Canada,Home & Kitchen,165.32,12,0.05,711.58,3.0,15000,0,2696.11
TXN-102592,2024-04-18 00:00:00,Germany,,377.06,8,0.12,350.45,4.1,2500,0,3027.36
TXN-102593,2024-04-18 01:00:00,UK,Automotive,688.76,2,0.26,136.65,3.6,10000,0,1457.11
TXN-102594,2024-04-18 02:00:00,USA,Automotive,260.43,3,0.03,235.34,3.3,10000,0,1266.14
TXN-102595,2024-04-18 03:00:00,France,Electronics,227.02,12,0.16,166.12,4.9,10000,0,2780.75
TXN-102596,2024-04-18 04:00:00,USA,Apparel,532.67,4,0.03,274.27,3.3,15000,0,2583.64
TXN-102597,2024-04-18 05:00:00,UK,Books,462.24,12,0.14,386.02,3.4,2500,0,5111.34
TXN-102598,2024-04-18 06:00:00,USA,Books,65.28,9,0.04,1647.66,4.7,2500,0,1628.76
TXN-102599,2024-04-18 07:00:00,USA,Automotive,83.04,12,0.02,1652.77,2.8,2500,0,1894.2
TXN-102600,2024-04-18 08:00:00,Germany,Automotive,551.92,12,0.06,783.94,2.8,5000,0,6600.89
TXN-102601,2024-04-18 09:00:00,USA,Electronics,403.38,5,0.08,2009.53,3.2,25000,0,3375.58
TXN-102602,2024-04-18 10:00:00,France,Apparel,825.77,6,0.08,3161.27,4.0,2500,0,6253.36
TXN-102603,2024-04-18 11:00:00,USA,Books,581.57,1,0.19,1132.53,3.5,5000,1,1502.84
TXN-102604,2024-04-18 12:00:00,USA,Health & Beauty,23.41,4,0.02,91.42,4.0,5000,0,331.26
TXN-102605,2024-04-18 13:00:00,UK,Health & Beauty,416.65,14,0.02,327.6,2.9,10000,0,6134.67
TXN-102606,2024-04-18 14:00:00,USA,Apparel,361.06,4,0.06,431.91,3.2,25000,0,2040.05
TXN-102607,2024-04-18 15:00:00,USA,Home & Kitchen,104.11,10,0.26,116.24,3.9,10000,1,1492.17
TXN-102608,2024-04-18 16:00:00,France,Electronics,785.88,8,0.19,876.77,3.0,25000,0,6171.79
TXN-102609,2024-04-18 17:00:00,USA,Apparel,687.18,8,0.22,130.49,3.6,10000,1,4948.05
TXN-102610,2024-04-18 18:00:00,Canada,Health & Beauty,207.12,10,0.11,291.71,3.9,15000,0,2422.11
TXN-102611,2024-04-18 19:00:00,USA,Automotive,228.74,6,0.06,85.7,4.9,25000,0,1962.64
TXN-102612,2024-04-18 20:00:00,USA,Health & Beauty,41.74,8,0.01,421.79,2.7,5000,0,768.48
TXN-102613,2024-04-18 21:00:00,France,Automotive,262.76,9,0.15,504.46,3.7,5000,0,2372.25
TXN-102614,2024-04-18 22:00:00,USA,Electronics,503.16,5,0.17,714.35,3.5,25000,0,3129.22
TXN-102615,2024-04-18 23:00:00,USA,Automotive,366.4,1,0.27,,4.6,10000,0,836.61
TXN-102616,2024-04-19 00:00:00,UK,Apparel,824.33,1,0.26,496.45,4.8,15000,1,1692.86
TXN-102617,2024-04-19 01:00:00,USA,Automotive,61.83,2,0.13,712.41,4.8,15000,0,948.2
TXN-102618,2024-04-19 02:00:00,Canada,Home & Kitchen,508.84,2,0.13,767.82,3.4,2500,0,1392.3
TXN-102619,2024-04-19 03:00:00,USA,Apparel,731.69,5,0.05,229.51,3.3,25000,0,4261.88
TXN-102620,2024-04-19 04:00:00,France,Electronics,416.42,7,0.08,85.05,3.6,15000,0,3244.49
TXN-102621,2024-04-19 05:00:00,Japan,Apparel,17.47,7,0.28,69.17,3.4,10000,0,379.56
TXN-102622,2024-04-19 06:00:00,UK,Home & Kitchen,217.74,4,0.04,780.64,4.3,10000,0,1575.37
TXN-102623,2024-04-19 07:00:00,Japan,Electronics,285.35,13,0.29,293.42,3.0,5000,0,3022.05
TXN-102624,2024-04-19 08:00:00,UK,Health & Beauty,821.61,4,0.15,,4.1,15000,0,3371.33
TXN-102625,2024-04-19 09:00:00,Australia,Home & Kitchen,776.33,14,0.14,151.97,4.8,15000,0,9903.22
TXN-102626,2024-04-19 10:00:00,USA,Electronics,807.56,14,0.05,776.54,3.2,10000,0,11484.47
TXN-102627,2024-04-19 11:00:00,Germany,Automotive,704.51,11,0.2,506.77,4.2,5000,0,6639.92
TXN-102628,2024-04-19 12:00:00,UK,Apparel,308.63,10,0.14,397.98,2.9,15000,0,3425.25
TXN-102629,2024-04-19 13:00:00,UK,Electronics,771.41,3,0.11,537.77,2.8,10000,0,2577.71
TXN-102630,2024-04-19 14:00:00,Germany,Apparel,834.71,11,0.08,123.96,2.8,5000,0,8761.67
TXN-102631,2024-04-19 15:00:00,France,Automotive,307.31,2,0.02,242.13,2.8,5000,0,893.08
TXN-102632,2024-04-19 16:00:00,USA,Electronics,232.56,3,0.16,284.25,3.0,10000,0,1056.8
TXN-102633,2024-04-19 17:00:00,USA,Health & Beauty,471.68,8,0.09,238.8,3.9,5000,0,3730.45
TXN-102634,2024-04-19 18:00:00,France,Home & Kitchen,171.27,1,0.21,1049.08,4.4,5000,1,1241.44
TXN-102635,2024-04-19 19:00:00,Germany,Electronics,42.24,4,0.22,485.44,2.8,2500,1,710.85
TXN-102636,2024-04-19 20:00:00,Australia,Automotive,804.77,7,0.1,703.41,4.7,5000,1,5954.61
TXN-102637,2024-04-19 21:00:00,France,Electronics,787.99,5,0.2,185.06,4.6,15000,0,3737.13
TXN-102638,2024-04-19 22:00:00,Australia,Apparel,150.82,2,0.08,203.31,4.3,5000,0,606.37
TXN-102639,2024-04-19 23:00:00,France,Books,355.46,1,0.22,177.66,3.6,15000,0,615.59
TXN-102640,2024-04-20 00:00:00,USA,Electronics,708.92,6,0.0,632.34,2.5,10000,0,4935.33
TXN-102641,2024-04-20 01:00:00,USA,Health & Beauty,566.94,13,0.05,264.65,4.3,5000,0,7425.85
TXN-102642,2024-04-20 02:00:00,France,Electronics,344.65,13,0.07,309.67,4.7,10000,0,4578.45
TXN-102643,2024-04-20 03:00:00,Germany,Home & Kitchen,636.38,5,0.23,667.42,3.3,25000,1,3495.84
TXN-102644,2024-04-20 04:00:00,USA,Electronics,764.03,3,0.02,1834.19,4.3,5000,0,3339.37
TXN-102645,2024-04-20 05:00:00,UK,Books,788.34,11,0.06,138.29,2.7,10000,0,8528.57
TXN-102646,2024-04-20 06:00:00,Australia,Apparel,331.34,11,0.11,82.36,4.3,25000,0,3957.18
TXN-102647,2024-04-20 07:00:00,UK,Electronics,159.92,11,0.0,158.36,2.7,15000,0,2367.4
TXN-102648,2024-04-20 08:00:00,UK,Health & Beauty,777.22,9,0.23,713.94,4.0,15000,0,6053.84
TXN-102649,2024-04-20 09:00:00,UK,Automotive,92.28,3,0.17,158.23,4.0,15000,0,797.96
TXN-102650,2024-04-20 10:00:00,USA,Electronics,617.61,2,0.27,488.96,3.3,15000,1,1871.89
TXN-102651,2024-04-20 11:00:00,UK,Electronics,132.32,5,0.01,496.19,2.7,15000,0,1349.73
TXN-102652,2024-04-20 12:00:00,UK,Home & Kitchen,340.14,9,0.08,224.37,4.9,2500,0,3259.33
TXN-102653,2024-04-20 13:00:00,USA,Health & Beauty,358.65,8,0.22,,3.8,10000,1,2906.85
TXN-102654,2024-04-20 14:00:00,France,Books,147.56,6,0.2,304.75,3.9,25000,0,1540.62
TXN-102655,2024-04-20 15:00:00,UK,Automotive,785.44,3,0.07,153.38,4.0,25000,0,2914.01
TXN-102656,2024-04-20 16:00:00,Canada,Apparel,17.23,6,0.18,151.96,4.7,5000,0,343.88
TXN-102657,2024-04-20 17:00:00,Canada,Electronics,761.33,5,0.24,419.69,2.7,10000,0,3429.72
TXN-102658,2024-04-20 18:00:00,USA,Books,753.0,1,0.01,609.08,4.7,2500,0,1248.84
TXN-102659,2024-04-20 19:00:00,Germany,Automotive,279.66,5,0.22,89.21,3.1,2500,0,1260.8
TXN-102660,2024-04-20 20:00:00,UK,Apparel,603.08,14,0.08,481.76,2.7,10000,0,8335.76
TXN-102661,2024-04-20 21:00:00,Japan,Books,226.1,7,0.28,191.32,4.1,15000,0,1747.06
TXN-102662,2024-04-20 22:00:00,USA,Health & Beauty,648.58,9,0.16,609.35,4.9,15000,0,5641.52
TXN-102663,2024-04-20 23:00:00,Germany,Health & Beauty,483.53,12,0.01,880.93,2.6,10000,0,6477.76
TXN-102664,2024-04-21 00:00:00,Germany,Automotive,265.69,1,0.12,872.57,3.6,25000,0,1281.97
TXN-102665,2024-04-21 01:00:00,USA,Apparel,349.2,3,0.29,280.91,3.8,15000,0,1356.4
TXN-102666,2024-04-21 02:00:00,USA,Health & Beauty,591.06,8,0.22,468.82,3.1,5000,0,4238.97
TXN-102667,2024-04-21 03:00:00,Germany,Automotive,771.59,6,0.09,839.2,5.0,2500,0,4900.92
TXN-102668,2024-04-21 04:00:00,France,Health & Beauty,124.16,13,0.17,81.37,4.1,15000,0,1890.16
TXN-102669,2024-04-21 05:00:00,USA,Health & Beauty,492.09,5,0.18,515.23,4.6,25000,0,2885.61
TXN-102670,2024-04-21 06:00:00,Germany,Books,226.86,13,0.01,955.54,,15000,0,3747.63
TXN-102671,2024-04-21 07:00:00,UK,Books,684.15,10,0.05,282.89,3.4,15000,0,7118.25
TXN-102672,2024-04-21 08:00:00,France,Health & Beauty,73.65,2,0.17,,3.9,2500,0,379.98
TXN-102673,2024-04-21 09:00:00,USA,Home & Kitchen,590.28,3,0.12,649.87,3.6,5000,0,2084.27
TXN-102674,2024-04-21 10:00:00,Japan,Books,161.08,12,0.06,85.15,4.3,5000,0,2087.74
TXN-102675,2024-04-21 11:00:00,USA,Apparel,512.98,2,0.23,293.58,3.2,25000,1,1804.72
TXN-102676,2024-04-21 12:00:00,UK,Automotive,712.8,1,0.15,225.28,,10000,0,1052.0
TXN-102677,2024-04-21 13:00:00,USA,Automotive,645.49,7,0.09,58.57,4.7,10000,0,4560.07
TXN-102678,2024-04-21 14:00:00,USA,Apparel,643.71,14,0.05,159.06,4.4,10000,1,9318.13
TXN-102679,2024-04-21 15:00:00,UK,Apparel,447.4,3,0.18,301.99,2.9,25000,0,1944.33
TXN-102680,2024-04-21 16:00:00,USA,Apparel,758.77,7,0.2,159.97,4.7,15000,0,4915.94
TXN-102681,2024-04-21 17:00:00,Canada,Apparel,506.07,12,0.2,511.15,4.0,5000,0,5349.32
TXN-102682,2024-04-21 18:00:00,USA,Electronics,781.13,7,0.07,347.7,4.2,5000,1,5733.35
TXN-102683,2024-04-21 19:00:00,UK,Automotive,471.35,8,0.18,70.14,3.2,15000,1,3754.6
TXN-102684,2024-04-21 20:00:00,USA,Electronics,437.48,1,0.27,210.82,3.6,5000,0,650.44
TXN-102685,2024-04-21 21:00:00,USA,Health & Beauty,200.66,5,0.11,59.83,4.5,5000,0,1143.33
TXN-102686,2024-04-21 22:00:00,USA,Health & Beauty,469.9,10,0.06,271.69,3.3,10000,0,4925.39
TXN-102687,2024-04-21 23:00:00,UK,Automotive,132.39,9,0.23,199.95,2.9,10000,0,1419.82
TXN-102688,2024-04-22 00:00:00,UK,Health & Beauty,741.19,12,0.05,632.68,3.4,2500,0,8815.3
TXN-102689,2024-04-22 01:00:00,UK,Apparel,579.37,11,0.08,233.66,2.7,2500,0,6140.63
TXN-102690,2024-04-22 02:00:00,UK,Electronics,844.69,7,0.03,285.13,,5000,0,6281.73
TXN-102691,2024-04-22 03:00:00,Germany,Apparel,91.9,1,0.08,696.1,2.9,10000,1,859.76
TXN-102692,2024-04-22 04:00:00,USA,Health & Beauty,215.96,8,0.12,377.85,3.2,2500,0,2002.57
TXN-102693,2024-04-22 05:00:00,UK,Books,747.43,3,0.02,456.48,4.7,2500,0,2595.58
TXN-102694,2024-04-22 06:00:00,Australia,Electronics,345.04,13,0.26,970.52,3.9,10000,0,4082.94
TXN-102695,2024-04-22 07:00:00,UK,Apparel,404.36,4,0.15,165.9,3.3,2500,0,1697.38
TXN-102696,2024-04-22 08:00:00,Germany,Automotive,733.64,4,0.18,2313.44,3.9,15000,1,4213.49
TXN-102697,2024-04-22 09:00:00,USA,Apparel,450.72,10,0.11,1201.82,3.0,15000,0,4978.79
TXN-102698,2024-04-22 10:00:00,France,Books,176.55,14,0.2,218.82,2.6,10000,0,2331.75
TXN-102699,2024-04-22 11:00:00,France,Health & Beauty,759.85,12,0.13,1167.18,4.0,10000,1,8988.55
TXN-102700,2024-04-22 12:00:00,UK,Electronics,40.94,8,0.23,,4.3,2500,0,827.56
TXN-102701,2024-04-22 13:00:00,Australia,Automotive,762.66,1,0.25,1385.06,4.7,5000,0,1489.79
TXN-102702,2024-04-22 14:00:00,USA,Electronics,57.18,8,0.2,637.43,4.4,25000,0,1287.41
TXN-102703,2024-04-22 15:00:00,USA,Automotive,570.98,9,0.15,611.16,4.8,15000,0,5138.58
